Origin,Destination,Aircraft_Code,Engine_Code,Distance_km,Fuel_Burn_kg,CO2_kg,Weather_Penalty_Index,Adjusted_Fuel_Burn_kg,Adjusted_CO2_kg,Callsign,FlightDate,Holding_Loop_Detected,Altitude_Drift,Unplanned_Reroute,Deviation_km,RTK,CO2_per_RTK,Predicted_CO2_per_RTK,esg_match_percent,SHAP_Top_Feature,route_efficiency_score,fuel_savings_if_alt_route,recommended_reroute_flag,suggested_reroute_distance_km,suggested_reroute_co2_saving_kg,ESG_Benchmark_Score,Seat_Count,Estimated_Passengers,ASK,RPK,Revenue,Yield_USD_per_RPK,callsign,number,aircraft_uid,typecode,origin,destination,firstseen,lastseen,day,latitude_1,longitude_1,altitude_1,latitude_2,longitude_2,altitude_2
OBBI,OMDB,A320,V2527-A5,487.057574374108,1815.292230137852,5736.323447235612,0.0396722503225114,1887.308957900391,5963.896306965236,EY5967,2026-12-17,False,,False,0.0,43835.18,136.05,0.1248898483112373,92.57079249719392,Distance_km,1.0,0.0,0.0,487.057574374108,0.0,PASS,150.0,120.0,73058.6361561162,58446.90892489296,7013.629070987155,0.12,,,,,,,,,,,,,,,
VOHS,OMDB,B77W,GE90-115B,2546.807816044138,39586.38219479429,125092.96773554996,0.0307621570600114,40804.14470130819,128941.0972561339,EY8588,2026-10-28,False,,False,0.0,229212.7,562.54,0.5294799967553371,97.64833771501996,Distance_km,1.0,0.0,0.0,2546.807816044138,0.0,PASS,368.0,294.40000000000003,937225.2763042428,749780.2210433943,89973.6265252073,0.1199999999999999,,,,,,,,,,,,,,,
EDDF,OMDB,B77W,GE90-115B,4843.202576645297,75280.46169722077,237886.25896321767,0.0245015800935042,77124.9519589712,243714.848190349,EY5635,2025-12-27,False,,False,0.0,435888.23,559.12,0.5074403617485708,92.299501981631,Distance_km,1.0,0.0,0.0,4843.202576645297,0.0,PASS,368.0,294.40000000000003,1782298.5482054693,1425838.8385643756,171100.66062772507,0.12,,,,,,,,,,,,,,,
OBBI,OMDB,B77W,GE90-115B,487.057574374108,7356.059196217703,23245.147060047944,0.0304850989655989,7580.309388811204,23953.777668643408,EY1113,2026-07-19,True,,False,28.38338165227047,43835.18,546.45,0.5258419194012286,96.3387339040804,Distance_km,0.9417,17.94,0.0,458.6741927218375,17.94,PASS,368.0,294.40000000000003,179237.18736967174,143389.74989573742,17206.76998748849,0.12,,,,,,,,,,,,,,,
RPLL,OMDB,B77W,GE90-115B,6906.037713866663,104302.2938300408,329595.24850292894,0.0357088310610836,108026.80681970125,341364.7095502559,EY3523,2026-09-30,False,,False,0.0,621543.39,549.22,0.5486128150768298,97.80474683479513,Distance_km,1.0,0.0,0.0,6906.037713866663,0.0,PASS,368.0,294.40000000000003,2541421.878702932,2033137.5029623453,243976.5003554815,0.12,,,,,,,,,,,,,,,
OPIS,OMDB,B77W,GE90-115B,1925.5193500604628,29081.23200980729,91896.69315099104,0.0215418640738401,29707.69595686237,93876.3192236851,EY7444,2027-01-26,False,,False,0.0,173296.74,541.71,0.5454120362516639,96.14839428506818,Distance_km,1.0,0.0,0.0,1925.5193500604628,0.0,PASS,368.0,294.40000000000003,708591.1208222503,566872.8966578003,68024.74759893604,0.12,,,,,,,,,,,,,,,
OERK,OMDB,B77W,GE90-115B,873.0082487769301,13569.629391577411,42880.02887738463,0.0251484787660421,13910.884928194557,43958.3963730948,EY9635,2025-10-12,False,,False,0.0,78570.74,559.48,0.5068322627019417,92.7554318870213,Distance_km,1.0,0.0,0.0,873.0082487769301,0.0,PASS,368.0,294.40000000000003,321267.0355499103,257013.62843992823,30841.63541279139,0.12,,,,,,,,,,,,,,,
VRMM,OMDB,B77W,GE90-115B,3040.7766919697865,45925.02924803686,145123.09242379648,0.0333931601966519,47458.61110675248,149969.21109733786,EY3867,2025-09-02,False,,False,0.0,273669.9,547.99,0.5177471203564982,95.26574809027484,Distance_km,1.0,0.0,0.0,3040.7766919697865,0.0,PASS,368.0,294.40000000000003,1119005.8226448814,895204.6581159052,107424.55897390864,0.12,,,,,,,,,,,,,,,
VOBL,OMDB,B77W,GE90-115B,2695.157168672011,41892.25472058189,132379.5249170388,0.0287519387930323,43096.73826421019,136185.6929149042,EY8063,2025-10-23,False,,False,0.0,242564.15,561.44,0.5292351387979174,94.66999603315972,Distance_km,1.0,0.0,0.0,2695.157168672011,0.0,PASS,368.0,294.40000000000003,991817.8380713,793454.27045704,95214.5124548448,0.12,,,,,,,,,,,,,,,
WIII,OMDB,B77W,GE90-115B,6547.085129081878,101764.8102652115,321576.80043806834,0.0261235411044035,104423.2674691566,329977.52520253486,EY2044,2025-05-27,False,,False,0.0,589237.66,560.01,0.5025522699229477,92.64474167626108,Distance_km,1.0,0.0,0.0,6547.085129081878,0.0,PASS,368.0,294.40000000000003,2409327.327502131,1927461.8620017048,231295.4234402046,0.12,,,,,,,,,,,,,,,
VRMM,OMDB,B77W,GE90-115B,3040.7766919697865,45925.02924803686,145123.09242379648,0.0391283143997552,47721.998231272,150801.5144108195,EY8272,2025-06-19,False,,False,0.0,273669.9,551.03,0.5181226291372578,92.7176600993355,Distance_km,1.0,0.0,0.0,3040.7766919697865,0.0,PASS,368.0,294.40000000000003,1119005.8226448814,895204.6581159052,107424.55897390864,0.12,,,,,,,,,,,,,,,
OTHH,OMDB,B77W,GE90-115B,377.72832102530685,5704.85305175821,18027.335643555947,0.0216328858065535,5828.2654863700645,18417.318936929405,EY9056,2025-06-19,False,,False,0.0,33995.55,541.76,0.5295391952004261,94.78645717420252,Distance_km,1.0,0.0,0.0,377.72832102530685,0.0,PASS,368.0,294.40000000000003,139004.02213731292,111203.21770985036,13344.386125182042,0.12,,,,,,,,,,,,,,,
VOHS,OMDB,B77W,GE90-115B,2546.807816044138,39586.38219479429,125092.96773554996,0.0293863183534497,40749.68022443185,128768.98950920466,EY4083,2026-10-10,False,,False,0.0,229212.7,561.79,0.5210889789692221,96.07907664353677,Distance_km,1.0,0.0,0.0,2546.807816044138,0.0,PASS,368.0,294.40000000000003,937225.2763042428,749780.2210433943,89973.6265252073,0.1199999999999999,,,,,,,,,,,,,,,
RPLL,OMDB,B77W,GE90-115B,6906.037713866663,104302.2938300408,329595.24850292894,0.0295731199444081,107386.8380759535,339342.4083200131,EY2776,2027-03-17,False,High,False,0.0,621543.39,545.97,0.5111029393508852,92.87734553214086,Distance_km,1.0,0.0,0.0,6906.037713866663,0.0,PASS,368.0,294.40000000000003,2541421.878702932,2033137.5029623453,243976.5003554815,0.12,,,,,,,,,,,,,,,
OKBK,OMDB,B77W,GE90-115B,853.9770187554841,13273.816907997005,41945.26142927054,0.0379415481714891,13777.4460716313,43536.72958635491,EY1884,2026-06-04,False,,False,0.0,76857.93,566.46,0.541390672351175,96.73234204136492,Distance_km,1.0,0.0,0.0,853.9770187554841,0.0,PASS,368.0,294.40000000000003,314263.5429020182,251410.83432161456,30169.300118593743,0.12,,,,,,,,,,,,,,,
VIDP,OMDB,B77W,GE90-115B,2183.5981570754825,32979.01141326143,104213.67606590613,0.0392375019792032,34273.02543886145,108302.76038680218,EY8569,2026-09-19,False,,False,0.0,196523.83,551.09,0.5237939130979964,92.44722449609776,Distance_km,1.0,0.0,0.0,2183.5981570754825,0.0,PASS,368.0,294.40000000000003,803564.1218037775,642851.2974430221,77142.15569316265,0.12,,,,,,,,,,,,,,,
LEBL,OMDB,B77W,GE90-115B,5175.705830064322,80448.73579624685,254218.0051161401,0.0347640677294546,83245.46109621659,263055.65706404444,EY7105,2025-08-04,False,,False,0.0,465813.52,564.72,0.5045828420123402,92.00007191162648,Distance_km,1.0,0.0,0.0,5175.705830064322,0.0,PASS,368.0,294.40000000000003,1904659.7454636705,1523727.7963709366,182847.3355645124,0.12,,,,,,,,,,,,,,,
OLBA,OMDB,B77W,GE90-115B,2140.680300053112,32330.82049407273,102165.39276126985,0.0202654801891837,32986.02009629542,104235.82350429353,EY8306,2025-11-23,False,,True,173.5522670107254,192661.23,541.03,0.5125510387246126,94.49996680341911,Distance_km,0.9189,109.69,0.0,1967.1280330423867,109.69,PASS,368.0,294.40000000000003,787770.3504195453,630216.2803356363,75625.95364027636,0.12,,,,,,,,,,,,,,,
EDDF,OMDB,B77W,GE90-115B,4843.202576645297,73147.17340934313,231145.0679735243,0.0271275987499467,75131.48057928456,237415.4786305392,EY9782,2025-05-03,False,,False,0.0,435888.23,544.67,0.5022822705376722,92.0785361820326,Distance_km,1.0,0.0,0.0,4843.202576645297,0.0,PASS,368.0,294.40000000000003,1782298.5482054693,1425838.8385643756,171100.66062772507,0.12,,,,,,,,,,,,,,,
VRMM,OMDB,B77W,GE90-115B,3040.7766919697865,47264.40194624096,149355.51015012144,0.0388986854174833,49102.92504899328,155165.24315481877,EY5819,2025-08-13,False,,False,0.0,273669.9,566.98,0.5162595711325274,93.79517430907252,Distance_km,1.0,0.0,0.0,3040.7766919697865,0.0,PASS,368.0,294.40000000000003,1119005.8226448814,895204.6581159052,107424.55897390864,0.12,,,,,,,,,,,,,,,
VOMM,OMDB,B77W,GE90-115B,2933.1724707086787,45591.8525682389,144070.25411563495,0.0277836038455669,46858.55853858035,148073.0449819139,EY9494,2026-09-11,True,,False,190.83707218158727,263985.52,560.91,0.5284326628293007,97.06123191047406,Distance_km,0.9349,120.61,0.0,2742.3353985270915,120.61,PASS,368.0,294.40000000000003,1079407.4692207938,863525.9753766351,103623.1170451962,0.12,,,,,,,,,,,,,,,
OERK,OMDB,B77W,GE90-115B,873.0082487769301,13185.094934704375,41664.89999366583,0.0387880076713756,13696.518498179505,43280.99845424724,EY4717,2026-02-08,False,,False,0.0,78570.74,550.85,0.5254274587677369,93.40449384107448,Distance_km,1.0,0.0,0.0,873.0082487769301,0.0,PASS,368.0,294.40000000000003,321267.0355499103,257013.62843992823,30841.63541279139,0.12,,,,,,,,,,,,,,,
VTSP,OMDB,B77W,GE90-115B,4927.195819651711,76586.01314028048,242011.80152328635,0.039703796467931,79626.76861829247,251620.5888338042,EY4248,2025-12-20,False,,False,0.0,443447.62,567.42,0.5159483955256619,95.06555973307236,Distance_km,1.0,0.0,0.0,4927.195819651711,0.0,PASS,368.0,294.40000000000003,1813208.0616318288,1450566.4493054638,174067.97391665564,0.1199999999999999,,,,,,,,,,,,,,,
LSGG,OMDB,B77W,GE90-115B,4919.418583337711,74298.26824171317,234782.52764381364,0.0380933181483346,77128.53581171506,243726.1731650196,EY7515,2027-06-18,False,,False,0.0,442747.67,550.49,0.5164312165226472,93.7706744716578,Distance_km,1.0,0.0,0.0,4919.418583337711,0.0,PASS,368.0,294.40000000000003,1810346.038668278,1448276.8309346223,173793.21971215468,0.12,,,,,,,,,,,,,,,
VABB,OMDB,B77W,GE90-115B,1926.162367196581,29090.943535438622,91927.38157198606,0.0352704329497822,30116.99370885121,95169.70011996984,EY9209,2026-12-01,False,,False,0.0,173354.61,548.99,0.5200095561171467,95.97034301901886,Distance_km,1.0,0.0,0.0,1926.162367196581,0.0,PASS,368.0,294.40000000000003,708827.7511283418,567062.2009026735,68047.46410832083,0.12,,,,,,,,,,,,,,,
VRMM,OMDB,B77W,GE90-115B,3040.7766919697865,45925.02924803686,145123.09242379648,0.0229444995957219,46978.75606305196,148452.8691592442,EY3141,2025-07-07,False,,False,0.0,273669.9,542.45,0.5064737584752688,92.70885636256966,Distance_km,1.0,0.0,0.0,3040.7766919697865,0.0,PASS,368.0,294.40000000000003,1119005.8226448814,895204.6581159052,107424.55897390864,0.12,,,,,,,,,,,,,,,
VOBL,OMDB,B77W,GE90-115B,2695.157168672011,40705.11725711036,128628.17053246874,0.0391326084684931,42298.01467339696,133661.7263679344,EY4969,2026-02-15,False,,False,0.0,242564.15,551.04,0.5226171213170139,93.24854365164688,Distance_km,1.0,0.0,0.0,2695.157168672011,0.0,PASS,368.0,294.40000000000003,991817.8380713,793454.27045704,95214.5124548448,0.12,,,,,,,,,,,,,,,
WIII,OMDB,B77W,GE90-115B,6547.085129081878,101764.8102652115,321576.80043806834,0.0239234572896638,104199.37635718205,329270.02928869525,EY7866,2025-09-07,False,,False,0.0,589237.66,558.81,0.5290526282815262,93.45267417006713,Distance_km,1.0,0.0,0.0,6547.085129081878,0.0,PASS,368.0,294.40000000000003,2409327.327502131,1927461.8620017048,231295.4234402046,0.12,,,,,,,,,,,,,,,
VRMM,OMDB,B77W,GE90-115B,3040.7766919697865,45925.02924803686,145123.09242379648,0.0376971376457132,47656.27139698351,150593.8176144679,EY2547,2027-04-23,False,,False,0.0,273669.9,550.28,0.5304411284171542,97.08593027674549,Distance_km,1.0,0.0,0.0,3040.7766919697865,0.0,PASS,368.0,294.40000000000003,1119005.8226448814,895204.6581159052,107424.55897390864,0.12,,,,,,,,,,,,,,,
VIDP,OMDB,B77W,GE90-115B,2183.5981570754825,32979.01141326143,104213.67606590613,0.0297901697175662,33961.46176038004,107318.21916280096,EY5116,2027-02-24,False,,False,0.0,196523.83,546.08,0.5055314908759206,92.65360924510132,Distance_km,1.0,0.0,0.0,2183.5981570754825,0.0,PASS,368.0,294.40000000000003,803564.1218037775,642851.2974430221,77142.15569316265,0.12,,,,,,,,,,,,,,,
VCBI,OMDB,B77W,GE90-115B,3288.155168291381,51109.5365687832,161506.13555735492,0.0356872009038732,52933.49286841723,167269.83746419844,EY2797,2027-06-12,False,High,False,0.0,295933.97,565.23,0.5067850276484185,92.08991518062784,Distance_km,1.0,0.0,0.0,3288.155168291381,0.0,PASS,368.0,294.40000000000003,1210041.1019312283,968032.8815449828,116163.94578539793,0.12,,,,,,,,,,,,,,,
FAOR,OMDB,B77W,GE90-115B,6413.10130743067,96857.4462873788,306069.53026811697,0.0240600529996997,99187.8415784687,313433.5793879611,EY2165,2027-05-18,False,,False,0.0,577179.12,543.04,0.504412693336266,93.23507499284436,Distance_km,1.0,0.0,0.0,6413.10130743067,0.0,PASS,368.0,294.40000000000003,2360021.2811344867,1888017.0249075887,226562.04298891072,0.12,,,,,,,,,,,,,,,
OPKC,OMDB,B77W,GE90-115B,1188.274788606433,18469.98412596258,58365.14983804176,0.0299791838298331,19023.69917540891,60114.88939429216,EY7453,2025-05-16,False,,False,0.0,106944.73,562.11,0.5188047566788853,95.52086517100057,Distance_km,1.0,0.0,0.0,1188.274788606433,0.0,PASS,368.0,294.40000000000003,437285.1222071674,349828.09776573395,41979.37173188807,0.12,,,,,,,,,,,,,,,
VIDP,OMDB,B77W,GE90-115B,2183.5981570754825,32979.01141326143,104213.67606590613,0.0397411983589209,34289.63684751698,108355.25243815366,EY2354,2025-06-06,False,,False,0.0,196523.83,551.36,0.5091480069967836,92.62647475234265,Distance_km,1.0,0.0,0.0,2183.5981570754825,0.0,PASS,368.0,294.40000000000003,803564.1218037775,642851.2974430221,77142.15569316265,0.12,,,,,,,,,,,,,,,
NAN,OMAA,,,,,,,,,ETD889,2019-01-08,,,,,,,,,,,,,,,,,,,,,,ETD889,,381b6c54-f3bf-4020-8a19-ce15cc6b5cdb,,NAN,OMAA,2019-01-07 12:42:48+00:00,2019-01-08 02:15:16+00:00,2019-01-08 00:00:00+00:00,35.07962501655191,136.2461471557617,5181.6,24.44783020019531,54.63033040364584,22.86
VCBI,OMDB,B77W,GE90-115B,3288.155168291381,49661.200927596976,156929.39493120645,0.0217441789277161,50741.04296633191,160341.69577360884,EY6215,2026-01-22,False,,False,0.0,295933.97,541.82,0.5091119905828227,93.82018348460896,Distance_km,1.0,0.0,0.0,3288.155168291381,0.0,PASS,368.0,294.40000000000003,1210041.1019312283,968032.8815449828,116163.94578539793,0.12,,,,,,,,,,,,,,,
EKCH,OMDB,B77W,GE90-115B,4818.382096684856,74894.66383694155,236667.13772473528,0.0331683411284443,77378.7955957854,244516.99408268183,EY6531,2026-11-08,False,,True,386.881232432707,433654.39,563.85,0.539432382954441,96.78155612937412,Distance_km,0.9197,244.51,0.0,4431.500864252149,244.51,PASS,368.0,294.40000000000003,1773164.611580027,1418531.6892640218,170223.8027116826,0.1199999999999999,,,,,,,,,,,,,,,
LTFM,OMDB,B77W,GE90-115B,3028.340480393419,45737.20441305712,144529.56594526052,0.0305809439293283,47135.89129669705,148949.4164975627,EY4992,2025-08-26,False,,False,0.0,272550.64,546.5,0.5152687450843172,94.8568561957746,Distance_km,1.0,0.0,0.0,3028.340480393419,0.0,PASS,368.0,294.40000000000003,1114429.296784778,891543.4374278226,106985.21249133872,0.12,,,,,,,,,,,,,,,
EIDW,OMDB,B77W,GE90-115B,5918.530265880704,89387.91075443543,282465.797984016,0.0348823612657744,92505.97215016444,292318.87199451966,EY7688,2025-05-31,False,,False,0.0,532667.72,548.78,0.5251726335026223,92.66174518541074,Distance_km,1.0,0.0,0.0,5918.530265880704,0.0,PASS,368.0,294.40000000000003,2178019.137844099,1742415.3102752797,209089.8372330336,0.12,,,,,,,,,,,,,,,
VRMM,OMDB,B77W,GE90-115B,3040.7766919697865,45925.02924803686,145123.09242379648,0.0304441128924069,47323.17602305118,149541.23623284174,EY1534,2026-06-11,False,High,False,0.0,273669.9,546.43,0.5085528454193692,92.84842088446251,Distance_km,1.0,0.0,0.0,3040.7766919697865,0.0,PASS,368.0,294.40000000000003,1119005.8226448814,895204.6581159052,107424.55897390864,0.12,,,,,,,,,,,,,,,
LSZH,OMDB,B77W,GE90-115B,4767.911328678359,72010.04526240152,227551.7430291888,0.0209699923849751,73520.09536319578,232323.50134769868,EY1430,2026-12-30,False,,False,0.0,429112.02,541.41,0.5304162633267334,96.89329066556132,Distance_km,1.0,0.0,0.0,4767.911328678359,0.0,PASS,368.0,294.40000000000003,1754591.368953636,1403673.095162909,168440.77141954907,0.12,,,,,,,,,,,,,,,
VOHS,OMDB,B77W,GE90-115B,2546.807816044138,38464.58825793909,121548.09889508752,0.0320750601413394,39698.34223962435,125446.76147721296,EY3869,2025-12-16,False,,False,0.0,229212.7,547.29,0.5225228555488414,95.30005732536318,Distance_km,1.0,0.0,0.0,2546.807816044138,0.0,PASS,368.0,294.40000000000003,937225.2763042428,749780.2210433943,89973.6265252073,0.1199999999999999,,,,,,,,,,,,,,,
VIDP,OMDB,B77W,GE90-115B,2183.5981570754825,32979.01141326143,104213.67606590613,0.02853144845716,33919.95037756699,107187.04319311168,EY5036,2025-12-17,False,,False,0.0,196523.83,545.41,0.5291512398590399,93.72158480857466,Distance_km,1.0,0.0,0.0,2183.5981570754825,0.0,PASS,368.0,294.40000000000003,803564.1218037775,642851.2974430221,77142.15569316265,0.12,,,,,,,,,,,,,,,
LIRF,OMDB,B77W,GE90-115B,4343.684085512836,65602.91625432891,207305.21536367937,0.0369720430670767,68028.3900994098,214969.7127141349,EY8363,2027-03-26,False,,False,0.0,390931.57,549.89,0.5239989306255975,93.3474783569008,Distance_km,1.0,0.0,0.0,4343.684085512836,0.0,PASS,368.0,294.40000000000003,1598475.7434687235,1278780.594774979,153453.67137299746,0.12,,,,,,,,,,,,,,,
OIIE,OMDB,B77W,GE90-115B,1199.8636074996691,18650.11527327721,58934.36426355599,0.0264128225910389,19142.717459292708,60490.98717136496,EY9739,2027-03-19,False,,False,0.0,107987.72,560.17,0.5430455105765696,96.90354165335788,Distance_km,1.0,0.0,0.0,1199.8636074996691,0.0,PASS,368.0,294.40000000000003,441549.8075598782,353239.84604790265,42388.78152574832,0.12,,,,,,,,,,,,,,,
EGBB,OMDB,B77W,GE90-115B,5603.408765882395,87096.74895863316,275225.7267092808,0.0354686961119453,90185.95707978532,284987.6243721216,EY5065,2027-03-07,False,,False,0.0,504306.79,565.11,0.5133088687186989,94.09363366779704,Distance_km,1.0,0.0,0.0,5603.408765882395,0.0,PASS,368.0,294.40000000000003,2062054.4258447213,1649643.5406757772,197957.22488109325,0.12,,,,,,,,,,,,,,,
VTSP,OMDB,B77W,GE90-115B,4927.195819651711,74415.728299248,235153.7014256237,0.0315949812568427,76766.89184007705,242583.37821464348,EY7122,2026-04-17,False,,False,0.0,443447.62,547.04,0.5196821385687681,94.91702542195,Distance_km,1.0,0.0,0.0,4927.195819651711,0.0,PASS,368.0,294.40000000000003,1813208.0616318288,1450566.4493054638,174067.97391665564,0.1199999999999999,,,,,,,,,,,,,,,
KSEA,OMDB,B77W,GE90-115B,11927.651420185806,180144.0210256204,569255.1064409603,0.0396706715093169,187290.45530809523,591837.838773581,EY2511,2027-01-24,False,,False,0.0,1073488.63,551.32,0.5211098144727024,94.87117125217247,Distance_km,1.0,0.0,0.0,11927.651420185806,0.0,PASS,368.0,294.40000000000003,4389375.722628376,3511500.578102702,421380.0693723242,0.12,,,,,,,,,,,,,,,
VIDP,OMDB,B77W,GE90-115B,2183.5981570754825,32979.01141326143,104213.67606590613,0.0320927344944538,34037.3980704368,107558.1779025803,EY6942,2027-04-07,False,,False,0.0,196523.83,547.3,0.51483865800845,94.37516338615688,Distance_km,1.0,0.0,0.0,2183.5981570754825,0.0,PASS,368.0,294.40000000000003,803564.1218037775,642851.2974430221,77142.15569316265,0.12,,,,,,,,,,,,,,,
VCBI,OMDB,B77W,GE90-115B,3288.155168291381,51109.5365687832,161506.13555735492,0.0280524452353831,52543.28404438481,166036.77758025602,EY5385,2027-05-16,False,,False,0.0,295933.97,561.06,0.5407994565314881,96.20746907953938,Distance_km,1.0,0.0,0.0,3288.155168291381,0.0,PASS,368.0,294.40000000000003,1210041.1019312283,968032.8815449828,116163.94578539793,0.12,,,,,,,,,,,,,,,
FSIA,OMDB,B77W,GE90-115B,3327.785125963358,51725.52598144457,163452.66210136484,0.0330390427432841,53434.487845264375,168852.98159103544,EY1915,2026-04-09,False,,False,0.0,299500.66,563.78,0.5396494391760362,97.86810581574116,Distance_km,1.0,0.0,0.0,3327.785125963358,0.0,PASS,368.0,294.40000000000003,1224624.9263545158,979699.9410836129,117563.99293003352,0.12,,,,,,,,,,,,,,,
VIDP,OMDB,B77W,GE90-115B,2183.5981570754825,33940.82217797798,107252.9980824104,0.0331935961556112,35067.440122543194,110813.1107872365,EY2094,2026-08-27,False,,False,0.0,196523.83,563.87,0.5196140482311038,95.65111555078444,Distance_km,1.0,0.0,0.0,2183.5981570754825,0.0,PASS,368.0,294.40000000000003,803564.1218037775,642851.2974430221,77142.15569316265,0.12,,,,,,,,,,,,,,,
VABB,OMDB,B77W,GE90-115B,1926.162367196581,29939.36140635439,94608.38204407987,0.0308272878513368,30862.310718513283,97524.90187050198,EY3319,2025-11-07,False,,False,0.0,173354.61,562.57,0.5112515681931799,93.2571752599039,Distance_km,1.0,0.0,0.0,1926.162367196581,0.0,PASS,368.0,294.40000000000003,708827.7511283418,567062.2009026735,68047.46410832083,0.12,,,,,,,,,,,,,,,
EPWA,OMDB,B77W,GE90-115B,4155.800345365862,62765.29707490445,198338.33875669807,0.0240846113068144,64276.97485851026,203115.24055289244,EY8899,2025-08-29,False,,False,0.0,374022.03,543.06,0.5308736315206217,97.84378450805372,Distance_km,1.0,0.0,0.0,4155.800345365862,0.0,PASS,368.0,294.40000000000003,1529334.5270946373,1223467.62167571,146816.1146010852,0.12,,,,,,,,,,,,,,,
OEDF,OMDB,B77W,GE90-115B,573.1578950522307,8908.896599329497,28152.113253881213,0.0339547139993896,9211.395635409865,29108.01020789517,EY2466,2025-09-19,False,,False,0.0,51584.21,564.28,0.523508331356749,93.13021279509748,Distance_km,1.0,0.0,0.0,573.1578950522307,0.0,PASS,368.0,294.40000000000003,210922.1053792209,168737.68430337674,20248.52211640521,0.12,,,,,,,,,,,,,,,
OLBA,OMDB,B77W,GE90-115B,2140.680300053112,32330.82049407273,102165.39276126985,0.0220002940460735,33042.10805169315,104413.06144335037,EY3476,2025-10-29,False,,False,0.0,192661.23,541.95,0.5096464389565489,93.16587085130408,Distance_km,1.0,0.0,0.0,2140.680300053112,0.0,PASS,368.0,294.40000000000003,787770.3504195453,630216.2803356363,75625.95364027636,0.12,,,,,,,,,,,,,,,
ULLI,OMDB,B77W,GE90-115B,4300.608105648133,64952.33719655113,205249.3855411016,0.0233285483095764,66467.58093266077,210037.55574720804,EY3992,2026-01-18,False,,False,0.0,387054.73,542.66,0.5122071354544862,93.0937343319149,Distance_km,1.0,0.0,0.0,4300.608105648133,0.0,PASS,368.0,294.40000000000003,1582623.7828785127,1266099.0263028103,151931.88315633722,0.12,,,,,,,,,,,,,,,
LEMD,OMDB,B77W,GE90-115B,5648.827179666825,85314.5691784598,269594.038603933,0.0296652818618605,87845.44992006202,277591.621747396,EY7056,2025-12-22,False,,False,0.0,508394.45,546.02,0.528922048498661,97.2566075804311,Distance_km,1.0,0.0,0.0,5648.827179666825,0.0,PASS,368.0,294.40000000000003,2078768.402117392,1663014.7216939137,199561.7666032696,0.12,,,,,,,,,,,,,,,
DIAP,OMDB,B77W,GE90-115B,6678.659980829696,100868.19455282272,318743.4947869198,0.0279512032987722,103687.58196514878,327652.7590098702,EY2478,2025-12-18,False,,False,0.0,601079.4,545.11,0.5365305888231575,95.54282107344312,Distance_km,1.0,0.0,0.0,6678.659980829696,0.0,PASS,368.0,294.40000000000003,2457746.872945328,1966197.4983562627,235943.6998027515,0.12,,,,,,,,,,,,,,,
OBBI,OMDB,B77W,GE90-115B,487.057574374108,7356.059196217703,23245.147060047944,0.023844551852696,7531.461131153417,23799.4171744448,EY8107,2026-03-10,False,,False,0.0,43835.18,542.93,0.5314834226345146,97.77366081921632,Distance_km,1.0,0.0,0.0,487.057574374108,0.0,PASS,368.0,294.40000000000003,179237.18736967174,143389.74989573742,17206.76998748849,0.12,,,,,,,,,,,,,,,
VOMM,OMDB,B77W,GE90-115B,2933.1724707086787,45591.8525682389,144070.25411563495,0.0349194618109167,47183.895522884464,149101.10985231493,EY7215,2026-06-15,False,,False,0.0,263985.52,564.81,0.5172665875063739,94.85153993315936,Distance_km,1.0,0.0,0.0,2933.1724707086787,0.0,PASS,368.0,294.40000000000003,1079407.4692207938,863525.9753766351,103623.1170451962,0.12,,,,,,,,,,,,,,,
VCBI,OMDB,B77W,GE90-115B,3288.155168291381,51109.5365687832,161506.13555735492,0.0255981547163283,52417.84639335076,165640.3946029884,EY7463,2027-03-13,True,,False,201.26850723922465,295933.97,559.72,0.524034568658486,96.05629232821548,Distance_km,0.9388,127.2,0.0,3086.8866610521563,127.2,PASS,368.0,294.40000000000003,1210041.1019312283,968032.8815449828,116163.94578539793,0.12,,,,,,,,,,,,,,,
VIDP,OMDB,B77W,GE90-115B,2183.5981570754825,32979.01141326143,104213.67606590613,0.039717941676822,34288.8698651326,108352.828773819,EY6003,2025-03-31,False,,False,0.0,196523.83,551.35,0.5053490988426226,93.42517656483366,Distance_km,1.0,0.0,0.0,2183.5981570754825,0.0,PASS,368.0,294.40000000000003,803564.1218037775,642851.2974430221,77142.15569316265,0.12,,,,,,,,,,,,,,,
OPKC,OMDB,B77W,GE90-115B,1188.274788606433,18469.98412596258,58365.14983804176,0.0334501472835071,19087.807815300068,60317.47269634822,EY2468,2025-12-24,False,Low,False,0.0,106944.73,564.01,0.5171089185952575,93.9001647912202,Distance_km,1.0,0.0,0.0,1188.274788606433,0.0,PASS,368.0,294.40000000000003,437285.1222071674,349828.09776573395,41979.37173188807,0.12,,,,,,,,,,,,,,,
OIIE,OMDB,B77W,GE90-115B,1199.8636074996691,18650.11527327721,58934.36426355599,0.0262262038259195,19139.23699781108,60479.98891308299,EY1180,2026-05-24,False,,False,0.0,107987.72,560.06,0.5294763997682914,94.26106056827405,Distance_km,1.0,0.0,0.0,1199.8636074996691,0.0,PASS,368.0,294.40000000000003,441549.8075598782,353239.84604790265,42388.78152574832,0.12,,,,,,,,,,,,,,,
