Origin,Destination,Aircraft_Code,Engine_Code,Distance_km,Fuel_Burn_kg,CO2_kg,Weather_Penalty_Index,Adjusted_Fuel_Burn_kg,Adjusted_CO2_kg,Callsign,FlightDate,Holding_Loop_Detected,Altitude_Drift,Unplanned_Reroute,Deviation_km_x,RTK,CO2_per_RTK,Predicted_CO2_per_RTK,esg_match_percent,SHAP_Top_Feature,route_efficiency_score,fuel_savings_if_alt_route,recommended_reroute_flag,suggested_reroute_distance_km,suggested_reroute_co2_saving_kg,ESG_Benchmark_Score,Seat_Count,Estimated_Passengers,ASK,RPK,Revenue,Yield_USD_per_RPK,Anomaly_Score,Deviation_km_y
OPLA,OMDB,B77W,GE90-115B,1985.19567584466,30856.947375599582,97507.9537068947,0.0274284738171898,31703.306348769624,100182.44806211202,EY1280,2026-12-08 14:00:00,False,,False,0.0,178667.61,560.72,0.5000898049176737,92.25550719027396,Distance_km,1.0,0.0,0,1985.19567584466,0.0,PASS,368,294.40000000000003,730552.0087108349,584441.6069686679,70132.99283624016,0.12,0.1239466236582025,0.0
VOBL,OMDB,B77W,GE90-115B,2695.157168672011,41892.25472058189,132379.5249170388,0.0367836079943308,43433.20299622243,137248.9214680629,EY2827,2026-08-05 20:00:00,False,,False,0.0,242564.15,565.83,0.5057292040794049,93.34433902615322,Distance_km,1.0,0.0,0,2695.157168672011,0.0,PASS,368,294.40000000000003,991817.8380713,793454.27045704,95214.5124548448,0.12,0.0265814900695729,0.0
VOMM,OMDB,B77W,GE90-115B,2933.1724707086787,44299.87636467027,139987.60931235808,0.0239057276896047,45358.89714572724,143334.11498049807,EY8928,2026-04-29 15:00:00,False,,False,0.0,263985.52,542.96,0.5425505737460964,96.32155645978668,Distance_km,1.0,0.0,0,2933.1724707086787,0.0,PASS,368,294.40000000000003,1079407.4692207938,863525.9753766351,103623.1170451962,0.12,0.0010723024279519,0.0
RPLL,OMDB,B77W,GE90-115B,6906.037713866663,104302.2938300408,329595.24850292894,0.0305106267937054,107484.62219081658,339651.4061229804,EY3999,2026-01-15 08:00:00,True,,False,429.97472377866615,621543.39,546.46,0.5189042500569739,95.7546537942378,Distance_km,0.9377,271.74,0,6476.062990087997,271.74,PASS,368,294.40000000000003,2541421.878702932,2033137.5029623455,243976.5003554815,0.12,0.0103811402321794,429.97472377866615
OPIS,OMDB,B77W,GE90-115B,1925.5193500604628,29081.23200980729,91896.69315099104,0.0368656807286211,30153.3314242758,95284.52730071156,EY6565,2026-09-09 10:00:00,False,,False,0.0,173296.74,549.83,0.5145069934852785,93.72860776950144,Distance_km,1.0,0.0,0,1925.5193500604628,0.0,PASS,368,294.40000000000003,708591.1208222503,566872.8966578003,68024.74759893604,0.12,0.109987812004744,0.0
VIDP,OMDB,B77W,GE90-115B,2183.5981570754825,33940.82217797798,107252.9980824104,0.0347523771325876,35120.346430497164,110980.29472037104,EY6886,2025-11-06 07:00:00,False,,False,0.0,196523.83,564.72,0.5289835737459492,93.4602714531102,Distance_km,1.0,0.0,0,2183.5981570754825,0.0,PASS,368,294.40000000000003,803564.1218037775,642851.2974430221,77142.15569316265,0.12,0.0291359947368882,0.0
VIDP,OMDB,B77W,GE90-115B,2183.5981570754825,32979.01141326143,104213.67606590613,0.0258519238099524,33831.582303644616,106907.800079517,EY9029,2026-07-05 01:00:00,False,,False,0.0,196523.83,543.99,0.5305502911090392,97.21972286506664,Distance_km,1.0,0.0,0,2183.5981570754825,0.0,PASS,368,294.40000000000003,803564.1218037775,642851.2974430221,77142.15569316265,0.12,0.0024662452860024,0.0
KBOS,OMDB,B77W,GE90-115B,10702.117556465317,166348.67900708204,525661.8256623793,0.0285318707287586,171094.91801241186,540659.9409192215,EY1965,2026-06-28 10:00:00,False,,False,0.0,963190.58,561.32,0.5248051030986005,96.37059932463944,Distance_km,1.0,0.0,0,10702.117556465317,0.0,PASS,368,294.40000000000003,3938379.260779237,3150703.408623389,378084.4090348067,0.12,0.0211886946899457,0.0
LFPG,OMDB,B77W,GE90-115B,5238.6214414794895,79119.20778486718,250016.6966001803,0.0323413915490151,81678.03306288546,258102.58447871805,EY8858,2026-03-18 23:00:00,False,,False,0.0,471475.93,547.44,0.5346075767863832,95.27743086833097,Distance_km,1.0,0.0,0,5238.6214414794895,0.0,PASS,368,294.40000000000003,1927812.690464452,1542250.152371562,185070.01828458745,0.12,0.0075574113301557,0.0
VIDP,OMDB,B77W,GE90-115B,2183.5981570754825,32979.01141326143,104213.67606590613,0.0319629359628328,34033.11744318104,107544.65112045212,EY4287,2026-09-19 02:00:00,False,,False,0.0,196523.83,547.23,0.5068594257575123,92.40499625587732,Distance_km,1.0,0.0,0,2183.5981570754825,0.0,PASS,368,294.40000000000003,803564.1218037775,642851.2974430221,77142.15569316265,0.12,0.0033190906133312,0.0
HECA,OMDB,B77W,GE90-115B,2415.4452915944203,36480.61232396768,115278.73494373786,0.0356664062201139,37781.74466227281,119390.31313278207,EY7801,2025-11-09 06:00:00,False,,False,0.0,217390.08,549.2,0.5172254393747202,95.12240390197005,Distance_km,1.0,0.0,0,2415.4452915944203,0.0,PASS,368,294.40000000000003,888883.8673067467,711107.0938453975,85332.8512614477,0.12,0.0261457351595216,0.0
VOHS,OMDB,B77W,GE90-115B,2546.807816044138,38464.58825793909,121548.09889508752,0.0355669137152944,39832.65494960354,125871.18964074718,EY4559,2027-02-12 06:00:00,False,,False,0.0,229212.7,549.15,0.514815336797892,94.9101431451006,Distance_km,1.0,0.0,0,2546.807816044138,0.0,PASS,368,294.40000000000003,937225.2763042428,749780.2210433943,89973.6265252073,0.1199999999999999,0.0033830297899637,0.0
OKBK,OMDB,B77W,GE90-115B,853.9770187554841,12897.665148206352,40756.62186833208,0.0333411141589558,13327.687674296689,42115.493050777535,EY3564,2025-04-01 02:00:00,False,,False,0.0,76857.93,547.97,0.5244815588820989,95.22927658038223,Distance_km,1.0,0.0,0,853.9770187554841,0.0,PASS,368,294.40000000000003,314263.5429020182,251410.83432161456,30169.300118593743,0.12,0.0827776041722767,0.0
VOMM,OMDB,B77W,GE90-115B,2933.1724707086787,44299.87636467027,139987.60931235808,0.0291182033150741,45589.80917148939,144063.7969819065,EY3450,2025-09-27 15:00:00,False,,False,0.0,263985.52,545.73,0.5066961083597322,92.3893713364238,Distance_km,1.0,0.0,0,2933.1724707086787,0.0,PASS,368,294.40000000000003,1079407.4692207938,863525.9753766351,103623.1170451962,0.12,0.0024180902863282,0.0
KBOS,OMDB,B77W,GE90-115B,10702.117556465317,166348.67900708204,525661.8256623793,0.0227177634860357,170127.7489529794,537603.6866914149,EY3919,2027-06-20 18:00:00,False,,False,0.0,963190.58,558.15,0.5179769652126806,94.85969092057375,Distance_km,1.0,0.0,0,10702.117556465317,0.0,PASS,368,294.40000000000003,3938379.260779237,3150703.408623389,378084.4090348067,0.12,0.0188604299829419,0.0
VCBI,OMDB,B77W,GE90-115B,3288.155168291381,49661.200927596976,156929.39493120645,0.0339890752012296,51349.13922050845,162263.2799368067,EY8652,2026-04-30 22:00:00,False,,False,0.0,295933.97,548.31,0.5201413091254433,95.69946713181368,Distance_km,1.0,0.0,0,3288.155168291381,0.0,PASS,368,294.40000000000003,1210041.1019312283,968032.8815449828,116163.94578539793,0.12,0.0006521118840596,0.0
OPLA,OMDB,B77W,GE90-115B,1985.19567584466,30856.947375599582,97507.9537068947,0.0213021754819577,31514.26748343214,99585.08524764556,EY4855,2025-11-12 12:00:00,False,,False,0.0,178667.61,557.38,0.5172613365467252,95.59134390770106,Distance_km,1.0,0.0,0,1985.19567584466,0.0,PASS,368,294.40000000000003,730552.0087108349,584441.6069686679,70132.99283624016,0.12,0.1268838748917404,0.0
VOHS,OMDB,B77W,GE90-115B,2546.807816044138,39586.38219479429,125092.96773554996,0.0287184743613593,40723.24269691447,128685.44692224971,EY5571,2027-04-09 05:00:00,False,,False,0.0,229212.7,561.42,0.517206456609767,94.50532898040558,Distance_km,1.0,0.0,0,2546.807816044138,0.0,PASS,368,294.40000000000003,937225.2763042428,749780.2210433943,89973.6265252073,0.1199999999999999,0.019388799253712,0.0
VOMM,OMDB,B77W,GE90-115B,2933.1724707086787,45591.8525682389,144070.25411563495,0.0318912754457822,47045.8348965761,148664.8382731805,EY7017,2027-04-01 00:00:00,False,,False,0.0,263985.52,563.16,0.5472506528564032,96.53638016823706,Distance_km,1.0,0.0,0,2933.1724707086787,0.0,PASS,368,294.40000000000003,1079407.4692207938,863525.9753766351,103623.1170451962,0.12,0.0224366530574717,0.0
OERK,OMDB,B77W,GE90-115B,873.0082487769301,13569.629391577411,42880.02887738463,0.0352895686762004,14048.49575990207,44393.24660129054,EY2844,2026-10-19 21:00:00,False,,False,0.0,78570.74,565.01,0.5220046626820843,94.86660368810216,Distance_km,1.0,0.0,0,873.0082487769301,0.0,PASS,368,294.40000000000003,321267.0355499103,257013.62843992823,30841.63541279139,0.12,0.158918644392083,0.0
VCBI,OMDB,B77W,GE90-115B,3288.155168291381,49661.200927596976,156929.39493120645,0.035873645294593,51442.7292345771,162559.02438126365,EY4041,2026-07-09 07:00:00,False,,False,0.0,295933.97,549.31,0.5344999019341619,97.56654808024496,Distance_km,1.0,0.0,0,3288.155168291381,0.0,PASS,368,294.40000000000003,1210041.1019312283,968032.8815449828,116163.94578539793,0.12,0.0011683794977643,0.0
LSGG,OMDB,B77W,GE90-115B,4919.418583337711,74298.26824171317,234782.52764381364,0.0216356422741356,75905.75899497866,239862.1984241326,EY8973,2026-06-17 03:00:00,False,,False,0.0,442747.67,541.76,0.5240129418785003,95.19215854052014,Distance_km,1.0,0.0,0,4919.418583337711,0.0,PASS,368,294.40000000000003,1810346.038668278,1448276.8309346223,173793.21971215468,0.12,0.0099986641981269,0.0
OEDF,OMDB,B77W,GE90-115B,573.1578950522307,8656.437404144139,27354.34219709548,0.0272575584423694,8892.39075259031,28099.954778185383,EY2512,2025-03-14 07:00:00,False,,False,0.0,51584.21,544.74,0.5360969286682647,95.45290482756864,Distance_km,1.0,0.0,0,573.1578950522307,0.0,PASS,368,294.40000000000003,210922.1053792209,168737.68430337674,20248.52211640521,0.12,0.0500674214350545,0.0
HUEN,OMDB,B77W,GE90-115B,3731.34054879004,56354.655798996486,178080.7123248289,0.0318060787458748,58147.07641903604,183744.7614841539,EY2960,2026-09-20 20:00:00,False,,False,0.0,335820.65,547.15,0.5295049710220951,93.42214012101684,Distance_km,1.0,0.0,0,3731.34054879004,0.0,PASS,368,294.40000000000003,1373133.3219547346,1098506.657563788,131820.7989076545,0.12,0.0093648303328337,0.0
VOHS,OMDB,B77W,GE90-115B,2546.807816044138,38464.58825793909,121548.09889508752,0.0237936453404099,39379.80102911339,124440.17125199833,EY5843,2026-10-10 13:00:00,True,High,False,140.584033566118,229212.7,542.9,0.5370934098496417,97.60074617496043,Distance_km,0.9448,88.85,0,2406.22378247802,88.85,PASS,368,294.40000000000003,937225.2763042428,749780.2210433943,89973.6265252073,0.1199999999999999,0.016407174146097,140.584033566118
GOBD,OMDB,B77W,GE90-115B,7578.811673897209,117801.48215944698,372252.6836238525,0.031926979443565,121562.52765877314,384137.5874017232,EY2070,2025-10-21 18:00:00,False,,False,0.0,682093.05,563.17,0.5202706295841815,95.49369295292632,Distance_km,1.0,0.0,0,7578.811673897209,0.0,PASS,368,294.40000000000003,2789002.695994173,2231202.1567953387,267744.25881544064,0.12,0.0173984533690889,0.0
VIDP,OMDB,B77W,GE90-115B,2183.5981570754825,32979.01141326143,104213.67606590613,0.0392234828916474,34272.56310321293,108301.29940615287,EY8606,2026-02-15 01:00:00,False,,False,0.0,196523.83,551.08,0.5046312876191892,92.20319209068296,Distance_km,1.0,0.0,0,2183.5981570754825,0.0,PASS,368,294.40000000000003,803564.1218037775,642851.2974430221,77142.15569316265,0.12,0.0023560338864468,0.0
VOHS,OMDB,B77W,GE90-115B,2546.807816044138,38464.58825793909,121548.09889508752,0.0341934033106697,39779.82343742165,125704.2420622524,EY2528,2026-04-27 00:00:00,True,,False,129.73829114915512,229212.7,548.42,0.5362732661121408,97.99051080495836,Distance_km,0.9491,81.99,0,2417.069524894983,81.99,PASS,368,294.40000000000003,937225.2763042428,749780.2210433943,89973.6265252073,0.1199999999999999,0.0090662349102205,129.73829114915512
OEDF,OMDB,B77W,GE90-115B,573.1578950522307,8656.437404144139,27354.34219709548,0.0243736071050328,8867.42600836206,28021.06618642411,EY5923,2025-05-30 22:00:00,False,,False,0.0,51584.21,543.21,0.5288246883402318,96.74827225457184,Distance_km,1.0,0.0,0,573.1578950522307,0.0,PASS,368,294.40000000000003,210922.1053792209,168737.68430337674,20248.52211640521,0.12,0.0314365803593472,0.0
HUEN,OMDB,B77W,GE90-115B,3731.34054879004,57998.20156542824,183274.31694675327,0.037462398654388,60170.95331370986,190140.2124713232,EY4283,2026-07-14 15:00:00,False,,False,0.0,335820.65,566.2,0.5332926774066808,94.67373632204496,Distance_km,1.0,0.0,0,3731.34054879004,0.0,PASS,368,294.40000000000003,1373133.3219547346,1098506.657563788,131820.7989076545,0.12,0.0156857599061167,0.0
VVNB,OMDB,B77W,GE90-115B,5144.178669435487,77692.83304322942,245509.35241660496,0.023842579614393,79545.23060053037,251362.928697676,EY2595,2026-04-15 19:00:00,False,,False,0.0,462976.08,542.93,0.5316829635532345,97.12619029400342,Distance_km,1.0,0.0,0,5144.178669435487,0.0,PASS,368,294.40000000000003,1893057.7503522595,1514446.2002818077,181733.5440338169,0.12,0.0099101951518081,0.0
VVNB,OMDB,B77W,GE90-115B,5144.178669435487,77692.83304322942,245509.35241660496,0.0381133867181988,80653.97003423847,254866.5453081936,EY1323,2026-03-11 18:00:00,False,,False,0.0,462976.08,550.5,0.5221304779823851,95.09392385247948,Distance_km,1.0,0.0,0,5144.178669435487,0.0,PASS,368,294.40000000000003,1893057.7503522595,1514446.2002818077,181733.5440338169,0.12,0.0104823303253701,0.0
OBBI,OMDB,B77W,GE90-115B,487.057574374108,7356.059196217703,23245.147060047944,0.0383341352130441,7638.047364080669,24136.229670494915,EY4770,2025-04-23 08:00:00,False,,False,0.0,43835.18,550.61,0.5228430261017621,95.01179514626564,Distance_km,1.0,0.0,0,487.057574374108,0.0,PASS,368,294.40000000000003,179237.18736967174,143389.74989573742,17206.76998748849,0.12,0.1260157102058909,0.0
VOBL,OMDB,B77W,GE90-115B,2695.157168672011,40705.11725711036,128628.17053246874,0.0202152177721524,41527.980066903845,131228.41701141617,EY1662,2027-06-11 16:00:00,False,,False,0.0,242564.15,541.01,0.515269569109438,95.2513130927004,Distance_km,1.0,0.0,0,2695.157168672011,0.0,PASS,368,294.40000000000003,991817.8380713,793454.27045704,95214.5124548448,0.12,0.0134566546545342,0.0
RPLL,OMDB,B77W,GE90-115B,6906.037713866663,107344.20032424276,339207.6730246072,0.0302989906490515,110596.62124609693,349485.3231376663,EY8770,2025-04-19 03:00:00,False,,False,0.0,621543.39,562.29,0.5028023051350196,92.0543441086815,Distance_km,1.0,0.0,0,6906.037713866663,0.0,PASS,368,294.40000000000003,2541421.878702932,2033137.5029623455,243976.5003554815,0.12,0.0178284794100263,0.0
VOMM,OMDB,B77W,GE90-115B,2933.1724707086787,44299.87636467027,139987.60931235808,0.0377664861616768,45972.92703236059,145274.44942225947,EY6592,2026-01-08 00:00:00,False,,False,0.0,263985.52,550.31,0.5265773464060084,96.55236011124587,Distance_km,1.0,0.0,0,2933.1724707086787,0.0,PASS,368,294.40000000000003,1079407.4692207938,863525.9753766351,103623.1170451962,0.12,0.0027618239431376,0.0
EDDF,OMDB,B77W,GE90-115B,4843.202576645297,73147.17340934313,231145.0679735243,0.0285829374874956,75237.9344942894,237751.8730019545,EY1815,2025-04-21 17:00:00,False,Low,False,0.0,435888.23,545.44,0.5333166950283023,94.29663029015246,Distance_km,1.0,0.0,0,4843.202576645297,0.0,PASS,368,294.40000000000003,1782298.5482054693,1425838.8385643756,171100.66062772507,0.12,0.0101762557850621,0.0
VTBS,OMDB,B77W,GE90-115B,4903.71183498074,74061.04829735144,234032.91261963057,0.0229606633132864,75761.53909193598,239406.4635305177,EY8956,2027-06-15 02:00:00,False,,False,0.0,441334.07,542.46,0.5343910202706855,95.86100816316744,Distance_km,1.0,0.0,0,4903.71183498074,0.0,PASS,368,294.40000000000003,1804565.9552729125,1443652.76421833,173238.3317061996,0.12,0.0110971271631671,0.0
VCBI,OMDB,B77W,GE90-115B,3288.155168291381,51109.5365687832,161506.13555735492,0.0310823060989465,52698.13882898942,166526.11869960657,EY7798,2025-04-06 07:00:00,False,,False,0.0,295933.97,562.71,0.5461816641178714,96.72676270033467,Distance_km,1.0,0.0,0,3288.155168291381,0.0,PASS,368,294.40000000000003,1210041.1019312283,968032.8815449828,116163.94578539793,0.12,0.0241556135819315,0.0
OIIE,OMDB,B77W,GE90-115B,1199.8636074996691,18121.610644279703,57264.28963592387,0.0364515729483813,18782.171856621822,59351.66306692497,EY9737,2026-01-12 01:00:00,False,,False,0.0,107987.72,549.61,0.507942858640407,92.96517832398602,Distance_km,1.0,0.0,0,1199.8636074996691,0.0,PASS,368,294.40000000000003,441549.8075598782,353239.84604790265,42388.78152574832,0.12,0.0637774189268575,0.0
VOMM,OMDB,B77W,GE90-115B,2933.1724707086787,44299.87636467027,139987.60931235808,0.0207573139519115,45219.4228064026,142893.3760682322,EY4696,2026-12-23 15:00:00,False,,False,0.0,263985.52,541.29,0.5321063663473188,96.99527946848842,Distance_km,1.0,0.0,0,2933.1724707086787,0.0,PASS,368,294.40000000000003,1079407.4692207938,863525.9753766351,103623.1170451962,0.12,0.003315729670643,0.0
VABB,OMDB,B77W,GE90-115B,1926.162367196581,29090.943535438622,91927.38157198606,0.0391442532790131,30229.686797315306,95525.81027951636,EY8253,2027-05-11 08:00:00,False,,False,0.0,173354.61,551.04,0.5320712769456224,95.08394478824084,Distance_km,1.0,0.0,0,1926.162367196581,0.0,PASS,368,294.40000000000003,708827.7511283418,567062.2009026735,68047.46410832083,0.12,0.0447868744007268,0.0
OKBK,OMDB,B77W,GE90-115B,853.9770187554841,12897.665148206352,40756.62186833208,0.034506641357179,13342.720253820497,42162.99600207277,EY2468,2027-04-28 00:00:00,False,,False,0.0,76857.93,548.58,0.5181251370532902,92.61458076001776,Distance_km,1.0,0.0,0,853.9770187554841,0.0,PASS,368,294.40000000000003,314263.5429020182,251410.83432161456,30169.300118593743,0.12,0.0994233946128184,0.0
VRMM,OMDB,B77W,GE90-115B,3040.7766919697865,45925.02924803686,145123.09242379648,0.0395457810424087,47741.17039904594,150862.09846098517,EY2499,2027-03-06 15:00:00,False,,False,0.0,273669.9,551.26,0.5513116114911765,97.21537148834894,Distance_km,1.0,0.0,0,3040.7766919697865,0.0,PASS,368,294.40000000000003,1119005.8226448814,895204.6581159052,107424.55897390864,0.12,0.0128570126877589,0.0
VOMM,OMDB,B77W,GE90-115B,2933.1724707086787,44299.87636467027,139987.60931235808,0.0360598313788156,45897.32243648266,145035.53889928522,EY2692,2025-06-10 04:00:00,False,,False,0.0,263985.52,549.41,0.5027167097260691,92.24712605012016,Distance_km,1.0,0.0,0,2933.1724707086787,0.0,PASS,368,294.40000000000003,1079407.4692207938,863525.9753766351,103623.1170451962,0.12,0.0021148383909392,0.0
VOBL,OMDB,B77W,GE90-115B,2695.157168672011,41892.25472058189,132379.5249170388,0.0323590402318928,43247.84787648991,136663.19928970814,EY1686,2025-05-05 19:00:00,False,,False,0.0,242564.15,563.41,0.5326725165152747,96.8006804072796,Distance_km,1.0,0.0,0,2695.157168672011,0.0,PASS,368,294.40000000000003,991817.8380713,793454.27045704,95214.5124548448,0.12,0.0224592688862895,0.0
LEMD,OMDB,B77W,GE90-115B,5648.827179666825,85314.5691784598,269594.038603933,0.0292968254006384,87814.01521581183,277492.2880819654,EY1843,2026-05-29 16:00:00,False,,False,0.0,508394.45,545.82,0.5275268398086944,96.02917233844435,Distance_km,1.0,0.0,0,5648.827179666825,0.0,PASS,368,294.40000000000003,2078768.402117392,1663014.7216939137,199561.7666032696,0.12,0.008302345747908,0.0
RPLL,OMDB,B77W,GE90-115B,6906.037713866663,107344.20032424276,339207.6730246072,0.0345814904978757,111056.32276775762,350937.9799461141,EY7078,2025-04-14 07:00:00,False,,False,0.0,621543.39,564.62,0.5137345147406471,94.18143556797796,Distance_km,1.0,0.0,0,6906.037713866663,0.0,PASS,368,294.40000000000003,2541421.878702932,2033137.5029623455,243976.5003554815,0.12,0.0195652767396917,0.0
LTFM,OMDB,B77W,GE90-115B,3028.340480393419,45737.20441305712,144529.56594526052,0.0300955656222612,47113.69144984906,148879.26498152304,EY6507,2025-03-23 10:00:00,False,,False,0.0,272550.64,546.24,0.5138418317944801,94.86745367175656,Distance_km,1.0,0.0,0,3028.340480393419,0.0,PASS,368,294.40000000000003,1114429.296784778,891543.4374278226,106985.21249133872,0.12,0.0086770227448213,0.0
KSEA,OMDB,B77W,GE90-115B,11927.651420185806,185397.8006629352,585857.050094875,0.0355577406806918,191990.1275816784,606688.8031581037,EY3669,2025-12-28 07:00:00,False,,False,0.0,1073488.63,565.16,0.5237572424433302,93.0717302360143,Distance_km,1.0,0.0,0,11927.651420185806,0.0,PASS,368,294.40000000000003,4389375.722628376,3511500.578102702,421380.0693723242,0.12,0.0194645559579023,0.0
HAAB,OMDB,B77W,GE90-115B,2518.957689053289,39153.49292679065,123725.03764865846,0.0352210403452634,40532.519680823134,128082.76219140113,EY5659,2025-11-21 10:00:00,False,,False,0.0,226706.19,564.97,0.5158493979398722,92.33163671411108,Distance_km,1.0,0.0,0,2518.957689053289,0.0,PASS,368,294.40000000000003,926976.4295716104,741581.1436572884,88989.7372388746,0.12,0.0226348130638281,0.0
OERK,OMDB,B77W,GE90-115B,873.0082487769301,13185.094934704375,41664.89999366583,0.0312467624669148,13597.086464232803,42966.793226975664,EY5754,2026-06-30 19:00:00,False,,False,0.0,78570.74,546.85,0.5068885866148247,93.26713214946976,Distance_km,1.0,0.0,0,873.0082487769301,0.0,PASS,368,294.40000000000003,321267.0355499103,257013.62843992823,30841.63541279139,0.12,0.1497107328441983,0.0
KMIA,OMDB,B77W,GE90-115B,12606.6083190667,195951.18719001088,619205.7515204344,0.0217217810610994,200207.5959768148,632656.0032867348,EY7812,2026-12-01 00:00:00,False,,False,0.0,1134594.75,557.61,0.5147812131820724,94.49296579216762,Distance_km,1.0,0.0,0,12606.6083190667,0.0,PASS,368,294.40000000000003,4639231.861416546,3711385.489133237,445366.2586959884,0.12,0.0178794885814244,0.0
OKBK,OMDB,B77W,GE90-115B,853.9770187554841,13273.816907997005,41945.26142927054,0.0202378020301777,13542.449786765876,42794.14132618017,EY3414,2026-10-31 18:00:00,False,,False,0.0,76857.93,556.8,0.5229766496082067,96.06168507922062,Distance_km,1.0,0.0,0,853.9770187554841,0.0,PASS,368,294.40000000000003,314263.5429020182,251410.83432161456,30169.300118593743,0.12,0.1255649007295973,0.0
EIDW,OMDB,B77W,GE90-115B,5918.530265880704,91994.8492621363,290703.7236683507,0.0396129873563204,95639.0400628039,302219.3665984604,EY1969,2026-09-09 17:00:00,False,,False,0.0,532667.72,567.37,0.5367810942163788,95.62788271878767,Distance_km,1.0,0.0,0,5918.530265880704,0.0,PASS,368,294.40000000000003,2178019.137844099,1742415.3102752797,209089.83723303356,0.12,0.0190787255408462,0.0
LPPT,OMDB,B77W,GE90-115B,6137.792934575513,92699.44773753718,292930.2548506175,0.0349247839688097,95936.95592379864,303160.7807192037,EY2549,2026-08-24 20:00:00,False,,False,0.0,552401.36,548.81,0.5380367635271758,95.89426103162872,Distance_km,1.0,0.0,0,6137.792934575513,0.0,PASS,368,294.40000000000003,2258707.7999237888,1806966.2399390312,216835.94879268372,0.12,0.0089442037138299,0.0
OLBA,OMDB,B77W,GE90-115B,2140.680300053112,32330.82049407273,102165.39276126985,0.0326761081027402,33387.26587958734,105503.760179496,EY3086,2026-08-15 16:00:00,False,,False,0.0,192661.23,547.61,0.5262618549802177,97.18490403010706,Distance_km,1.0,0.0,0,2140.680300053112,0.0,PASS,368,294.40000000000003,787770.3504195453,630216.2803356363,75625.95364027636,0.12,0.0128063191132269,0.0
VOCI,OMDB,B77W,GE90-115B,2782.576621065114,42025.41838892413,132800.32210900026,0.0238651533158077,43028.361441936766,135969.6221565202,EY7046,2025-06-23 01:00:00,False,,False,0.0,250431.9,542.94,0.5304135606495598,97.36710720788328,Distance_km,1.0,0.0,0,2782.576621065114,0.0,PASS,368,294.40000000000003,1023988.196551962,819190.5572415696,98302.86686898836,0.12,0.0095890193912499,0.0
WIII,OMDB,B77W,GE90-115B,6547.085129081878,98881.01182717826,312463.9973738833,0.0279375091633903,101643.50100118536,321193.4631637458,EY9106,2026-01-04 03:00:00,False,,False,0.0,589237.66,545.1,0.5141561550148545,93.44476372981262,Distance_km,1.0,0.0,0,6547.085129081878,0.0,PASS,368,294.40000000000003,2409327.327502131,1927461.8620017048,231295.4234402046,0.12,0.0078302864930099,0.0
OKBK,OMDB,B77W,GE90-115B,853.9770187554841,12897.665148206352,40756.62186833208,0.0324328399890646,13315.973058190662,42078.4748638825,EY2187,2027-05-28 16:00:00,False,,False,0.0,76857.93,547.48,0.536830980565659,97.36228864464344,Distance_km,1.0,0.0,0,853.9770187554841,0.0,PASS,368,294.40000000000003,314263.5429020182,251410.83432161456,30169.300118593743,0.12,0.0929899031283821,0.0
LFMN,OMDB,B77W,GE90-115B,4783.885041020725,72251.29717953842,228314.09908734143,0.021049471246394,73772.14878203378,233119.99015122675,EY8142,2026-09-18 08:00:00,False,,False,0.0,430549.65,541.45,0.531295283080719,97.52199429995798,Distance_km,1.0,0.0,0,4783.885041020725,0.0,PASS,368,294.40000000000003,1760469.6950956269,1408375.7560765017,169005.0907291802,0.12,0.011169049025286,0.0
VVNB,OMDB,B77W,GE90-115B,5144.178669435487,77692.83304322942,245509.35241660496,0.0277525382871982,79849.00636690255,252322.86011941207,EY3931,2025-09-24 00:00:00,False,,False,0.0,462976.08,545.0,0.5302930437169328,94.48898888345776,Distance_km,1.0,0.0,0,5144.178669435487,0.0,PASS,368,294.40000000000003,1893057.7503522595,1514446.2002818077,181733.5440338169,0.12,0.0107002017348336,0.0
EGBB,OMDB,B77W,GE90-115B,5603.408765882395,84628.61220340214,267426.4145627508,0.0304203405938965,87203.04341061843,275561.61717755423,EY8933,2027-02-03 01:00:00,False,,False,0.0,504306.79,546.42,0.5223883622130102,94.973768829339,Distance_km,1.0,0.0,0,5603.408765882395,0.0,PASS,368,294.40000000000003,2062054.4258447213,1649643.5406757772,197957.22488109325,0.12,0.0113300714897244,0.0
OEMA,OMDB,B77W,GE90-115B,1580.358558779309,24564.349739520272,77623.34517688406,0.0316905925068337,25342.80853731076,80083.27497790198,EY4977,2026-07-15 15:00:00,False,,False,0.0,142232.27,563.05,0.5176406387866996,95.53138437477392,Distance_km,1.0,0.0,0,1580.358558779309,0.0,PASS,368,294.40000000000003,581571.9496307857,465257.5597046287,55830.90716455544,0.12,0.0817231537072865,0.0
VRMM,OMDB,B77W,GE90-115B,3040.7766919697865,45925.02924803686,145123.09242379648,0.0315909952595874,47375.846629308006,149707.6753486133,EY2998,2025-09-17 12:00:00,True,,False,258.0825935795453,273669.9,547.04,0.5263478713418464,96.97953486263675,Distance_km,0.9151,163.11,0,2782.6940983902414,163.11,PASS,368,294.40000000000003,1119005.8226448814,895204.6581159052,107424.55897390864,0.12,0.0094197927601429,258.0825935795453
